key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
31188,32,"Couture","RecipeLevelTable#150",0,"Jupe en feutre chimérique",1,"Étoffe de feutre chimérique",3,"Étoffe de ramie sacrée",1,"Fil de soie de chenille",1,"",0,"",0,"",0,"Agrégat de foudre",2,"Agrégat de vent",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31189,32,"Couture","RecipeLevelTable#150",0,"Pantalon en feutre chimérique",1,"Étoffe de feutre chimérique",3,"Cuir d'amphiptère",1,"Fil de soie de chenille",1,"",0,"",0,"",0,"Agrégat de foudre",2,"Agrégat de vent",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31190,31,"Couture","RecipeLevelTable#130",0,"Canevas de la côte des Adieux",1,"Touffe d'herbe de moko rouge",3,"Potasse",9,"",0,"",0,"",0,"",0,"Agrégat de foudre",1,"Agrégat de vent",1,"RecipeNotebookList#1005",0,True,50,100,100,100,0,0,0,0,0,"Couture experte I",,True,True,True,"","",0,False,False,0,65535,0
31191,31,"Couture","RecipeLevelTable#180",0,"Étoffe de soie astrale",3,"Fil de soie de chenille",2,"Fil de soie du clair de lune",5,"Huile astrale",1,"",0,"",0,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,True,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31192,31,"Alchimie","RecipeLevelTable#70",0,"Kit de réparation d'appareil",1,"Agrégat de matière sombre",1,"Matière sombre grade VI",5,"",0,"",0,"",0,"",0,"Cristal d'eau",5,"Cristal de foudre",5,"RecipeNotebookList#1006",0,False,0,100,100,100,0,347,0,391,0,"Alchimie experte I",,True,False,True,"","",0,False,False,0,65535,0
31193,32,"Alchimie","RecipeLevelTable#70",0,"Fendoir fiel-de-géant",1,"Grande épée en pierre moussue",1,"Vitriol dilué",9,"",0,"",0,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31194,32,"Alchimie","RecipeLevelTable#90",0,"Fendoir des séismes",1,"Demi-matéria de l'Ébranleur des terres",3,"Demi-matéria de l'art militaire III",10,"Roc de l'Ébranleur des terres",1,"Mastic terminus",10,"Huile de requin",1,"",0,"Cristal de terre",12,,0,"RecipeNotebookList#1070",0,False,50,100,100,100,0,391,374,0,0,"Alchimie experte : demi-matérias",,False,True,True,"","",0,False,False,0,65535,0
31195,32,"Alchimie","RecipeLevelTable#70",0,"Éventreur fiel-de-géant",1,"Canon en pierre moussue",1,"Vitriol dilué",9,"Éclat d'obsidienne de wyverne",2,"Sable noir incandescent",1,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31196,32,"Alchimie","RecipeLevelTable#70",0,"Globe céleste fiel-de-géant",1,"Globe en pierre moussue",1,"Vitriol dilué",9,"Encre d'or rose enchantée",1,"",0,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31197,32,"Alchimie","RecipeLevelTable#150",0,"Index en aurum regis",1,"Encre d'aurum regis enchantée",1,"Pépite d'aurum regis",2,"Lingot de durargent",2,"Chrysolite",1,"Mormorion",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,50,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31198,32,"Alchimie","RecipeLevelTable#150",0,"Codex en aurum regis",1,"Encre d'aurum regis enchantée",1,"Pépite d'aurum regis",2,"Lingot de durargent",2,"Chrysolite",1,"Cuir de dragon",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,50,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31199,32,"Alchimie","RecipeLevelTable#160",0,"Atomos atrophié",1,"Chair d'atomos",3,"Viande de gelato",3,"Sang de dragon",3,"Formule de croissance zêta",2,"Noix luisante",1,"Sable éthéréen de l'aurore",1,"Éclat d'eau",99,,0,"RecipeNotebookList#1022",0,False,50,50,100,100,0,620,0,0,0,"Alchimie experte III",,False,False,True,"","",0,False,False,0,65535,0
31200,31,"Alchimie","RecipeLevelTable#160",0,"Huile astrale",4,"Fleur astrale",2,"Granulat astral",2,"Graisse d'ours",1,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,620,0,718,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31201,31,"Alchimie","RecipeLevelTable#180",0,"Dissolvant de force II",3,"Sauge sclarée",1,"Morille",1,"Eau d'île céleste",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31202,31,"Alchimie","RecipeLevelTable#180",0,"Dissolvant de dextérité II",3,"Sauge sclarée",1,"Cataire",1,"Eau d'île céleste",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31203,31,"Alchimie","RecipeLevelTable#180",0,"Dissolvant de vitalité II",3,"Sauge sclarée",1,"Serre de griffon",1,"Eau d'île céleste",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31204,31,"Alchimie","RecipeLevelTable#180",0,"Dissolvant d'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence II",3,"Sauge sclarée",1,"Légumes cabus",1,"Eau d'île céleste",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31205,31,"Alchimie","RecipeLevelTable#180",0,"Dissolvant d'esprit II",3,"Sauge sclarée",1,"Corail crépusculaire",1,"Eau d'île céleste",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31206,32,"Alchimie","RecipeLevelTable#145",0,"Potion draconique de force",3,"Sel gemme d'Abalathia",1,"Sang de dragon",2,"Menthe douce",2,"Rue des jardins",2,"Sable éthéréen de l'aube",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31207,32,"Alchimie","RecipeLevelTable#145",0,"Potion draconique de dextérité",3,"Sel gemme d'Abalathia",1,"Sang de dragon",2,"Menthe douce",2,"Échinacée",2,"Sable éthéréen de l'aube",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31208,32,"Alchimie","RecipeLevelTable#148",0,"Potion draconique de vitalité",3,"Sel gemme d'Abalathia",1,"Sang de dragon",2,"Menthe douce",2,"Tanaisie",2,"Sable éthéréen de l'aube",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31209,32,"Alchimie","RecipeLevelTable#148",0,"Potion draconique d'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence",3,"Sel gemme d'Abalathia",1,"Sang de dragon",2,"Menthe douce",2,"Coriandre",2,"Sable éthéréen de l'aube",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31210,32,"Alchimie","RecipeLevelTable#148",0,"Potion draconique d'esprit",3,"Sel gemme d'Abalathia",1,"Sang de dragon",2,"Menthe douce",2,"Pissenlit",2,"Sable éthéréen de l'aube",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Alchimie experte III",,True,True,True,"","",0,False,False,0,65535,0
31211,31,"Alchimie","RecipeLevelTable#115",0,"Encre écarlate enchantée",3,"Cristal écarlate",3,"Larme d'oculus",2,"",0,"",0,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31212,31,"Alchimie","RecipeLevelTable#160",0,"Encre écarlate enchantée de haute qualité",3,"Agrégat écarlate",3,"Huile astrale",1,"Sable éthéréen de l'aube",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31213,31,"Alchimie","RecipeLevelTable#115",0,"Encre viride enchantée",3,"Cristal viride",3,"Larme d'oculus",2,"",0,"",0,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31214,31,"Alchimie","RecipeLevelTable#160",0,"Encre viride enchantée de haute qualité",3,"Agrégat viride",3,"Huile astrale",1,"Sable éthéréen de l'aube",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31215,31,"Alchimie","RecipeLevelTable#115",0,"Encre azur enchantée",3,"Cristal azur",3,"Larme d'oculus",2,"",0,"",0,"",0,"",0,"Agrégat d'eau",1,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31216,31,"Alchimie","RecipeLevelTable#160",0,"Encre azur enchantée de haute qualité",3,"Agrégat azur",3,"Huile astrale",1,"Sable éthéréen de l'aube",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Alchimie experte I",,True,True,True,"","",0,False,False,0,65535,0
31217,31,"Cuisine","RecipeLevelTable#70",0,"Kit de réparation d'appareil",1,"Agrégat de matière sombre",1,"Matière sombre grade VI",5,"",0,"",0,"",0,"",0,"Cristal de feu",5,"Cristal d'eau",5,"RecipeNotebookList#1007",0,True,0,100,100,100,0,347,0,391,0,"Cuisine experte I",,True,False,True,"","",0,False,False,0,65535,0
31218,32,"Cuisine","RecipeLevelTable#139",0,"Petit déjeuner oriental",1,"Saumon indigo",3,"Sel gemme d'Abalathia",2,"Riz gluant",3,"Varech malm",3,"Pâte de soja",1,"Feuilles de thé du Thanalan",3,"Cristal de feu",5,"Cristal d'eau",4,"RecipeNotebookList#1023",0,False,0,100,50,100,0,0,0,0,0,"Cuisine experte III",,False,False,True,"","",0,False,False,0,65535,0
31219,32,"Cuisine","RecipeLevelTable#160",0,"Gâteau d'anniversaire",1,"Lainuchairelle",5,"Farine des hautes terres",4,"Crème grumeleuse",2,"Œuf d'océanide",2,"Sirop de bouleau",2,"Chandelle de cire d'abeille",4,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,50,100,0,620,0,0,0,"Cuisine experte III",,False,False,True,"","",0,False,False,0,65535,0
31220,32,"Cuisine","RecipeLevelTable#142",0,"Dîner oriental",1,"Viande persillée de loaghtan",3,"Ciboulette",2,"Bolet",2,"Œuf de gastornis",2,"Sucre d'érable",1,"Sauce de soja",1,"Cristal de feu",5,"Cristal d'eau",4,"RecipeNotebookList#1023",0,False,50,100,50,100,0,0,0,0,0,"Cuisine experte III",,False,False,True,"","",0,False,False,0,65535,0
31221,32,"Cuisine","RecipeLevelTable#160",0,"Chocolat chaud",3,"Poudre de kukuru sacré",1,"Lait de yak",1,"Sirop de bouleau",1,"Sable éthéréen de l'aube",1,"",0,"",0,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31222,32,"Cuisine","RecipeLevelTable#160",0,"Crème brûlée",3,"Gousse de vanille",2,"Œuf d'océanide",1,"Lait de yak",1,"Sirop de bouleau",1,"Sable éthéréen de l'aube",1,"",0,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31223,32,"Cuisine","RecipeLevelTable#160",0,"Croissant amandé",3,"Amandes mielleuses",2,"Farine des hautes terres",1,"Beurre fermenté",1,"Sirop de bouleau",1,"Sable éthéréen de l'aube",1,"",0,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31224,32,"Cuisine","RecipeLevelTable#160",0,"Terrine d'oursins",3,"Oursin thermal",2,"Oursin des lacs",1,"Morille",1,"Crème aigre",1,"Œuf d'océanide",1,"Sable éthéréen de l'aube",1,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31225,32,"Cuisine","RecipeLevelTable#160",0,"Ragoût du pêcheur",3,"Paprika dravanien",2,"Crevette géante bleue",1,"Crabe du Coerthas",1,"Moule des roches",1,"Tomate Dzemael",2,"Sable éthéréen de l'aube",1,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,0,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31226,32,"Cuisine","RecipeLevelTable#160",0,"Tarte aux lainuchairelles",3,"Lainuchairelle",2,"Pâte à tarte",1,"Sirop de bouleau",1,"Gélatine",1,"Beurre fermenté",1,"Sable éthéréen de l'aube",1,"Agrégat de feu",2,"Agrégat d'eau",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Cuisine experte III",,True,True,True,"","",0,False,False,0,65535,0
31227,32,"Armurerie","RecipeLevelTable#160",0,"Manteau de protecteur chevaleresque",1,"Pépite d'adamant",3,"Cuir d'archéornis",1,"Pépite d'aurum regis",2,"Dissolvant de vitalité I",2,"Sable éthéréen de l'aurore",2,"",0,"Agrégat de glace",2,"Agrégat de terre",1,"RecipeNotebookList#1018",0,True,50,100,100,100,0,0,589,0,695,"Armurerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31228,32,"Armurerie","RecipeLevelTable#160",0,"Manteau d'abatteur chevaleresque",1,"Pépite d'adamant",3,"Cuir d'archéornis",1,"Pépite d'aurum regis",2,"Dissolvant de force I",2,"Sable éthéréen de l'aurore",2,"",0,"Agrégat de glace",2,"Agrégat de terre",1,"RecipeNotebookList#1018",0,True,50,100,100,100,0,0,589,0,695,"Armurerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31229,32,"Tannerie","RecipeLevelTable#160",0,"Manteau d'agresseur chevaleresque",1,"Cuir d'amphiptère",3,"Étoffe de feutre chimérique",1,"Pépite d'aurum regis",1,"Rubis étoilé",2,"Dissolvant de force I",2,"Sable éthéréen de l'aurore",2,"Agrégat de terre",2,"Agrégat de vent",1,"RecipeNotebookList#1020",0,False,50,100,100,100,0,0,589,0,695,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31230,32,"Tannerie","RecipeLevelTable#160",0,"Broigne de pisteur chevaleresque",1,"Cuir d'amphiptère",3,"Étoffe de feutre chimérique",1,"Pépite d'aurum regis",2,"Dissolvant de dextérité I",2,"Sable éthéréen de l'aurore",2,"",0,"Agrégat de terre",2,"Agrégat de vent",1,"RecipeNotebookList#1020",0,False,50,100,100,100,0,0,589,0,695,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31231,32,"Tannerie","RecipeLevelTable#160",0,"Manteau d'éclaireur chevaleresque",1,"Cuir d'amphiptère",3,"Étoffe de feutre chimérique",1,"Pépite d'aurum regis",1,"Saphir étoilé",2,"Dissolvant de dextérité I",2,"Sable éthéréen de l'aurore",2,"Agrégat de terre",2,"Agrégat de vent",1,"RecipeNotebookList#1020",0,False,50,100,100,100,0,0,589,0,695,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31232,32,"Couture","RecipeLevelTable#160",0,"Doublet de soigneur chevaleresque",1,"Étoffe de feutre chimérique",3,"Pépite d'aurum regis",1,"Étoffe de ramie sacrée",1,"Fil de soie de chenille",1,"Dissolvant d'esprit I",2,"Sable éthéréen de l'aurore",2,"Agrégat de foudre",2,"Agrégat de vent",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,589,0,695,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31233,32,"Couture","RecipeLevelTable#160",0,"Doublet d'incantateur chevaleresque",1,"Étoffe de feutre chimérique",3,"Pépite d'aurum regis",1,"Étoffe de ramie sacrée",1,"Fil de soie de chenille",1,"Dissolvant d'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence I",2,"Sable éthéréen de l'aurore",2,"Agrégat de foudre",2,"Agrégat de vent",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,589,0,695,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31234,32,"Couture","RecipeLevelTable#180",0,"Casquette d'expert de l'établi",1,"Étoffe de soie astrale",2,"Cuir de griffon",1,"Fil de soie de chenille",1,"Pépite d'aurum regis",1,"Sable éthéréen tellurique",2,"Demi-matéria de l'artifice III",3,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31235,32,"Couture","RecipeLevelTable#180",0,"Tablier d'expert de l'établi",1,"Étoffe de soie astrale",3,"Cuir de griffon",1,"Fil de soie de chenille",2,"Pépite d'aurum regis",1,"Sable éthéréen tellurique",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31236,32,"Tannerie","RecipeLevelTable#180",0,"Gants d'expert de l'établi",1,"Cuir de griffon",2,"Étoffe de soie astrale",1,"Fil de soie de chenille",1,"Pépite d'aurum regis",1,"Sable éthéréen végétal",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31237,32,"Couture","RecipeLevelTable#180",0,"Trousses d'expert de l'établi",1,"Étoffe de soie astrale",3,"Cuir de griffon",1,"Fil de soie de chenille",2,"Pépite d'aurum regis",1,"Sable éthéréen marin",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31238,32,"Tannerie","RecipeLevelTable#180",0,"Bottes de travail d'expert de l'établi",1,"Cuir de griffon",2,"Étoffe de soie astrale",1,"Fil de soie de chenille",1,"Pépite d'aurum regis",1,"Sable éthéréen marin",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31239,32,"Orfèvrerie","RecipeLevelTable#180",0,"Lunettes d'expert de la forge",1,"Lingot d'aurum regis",1,"Étoffe de soie astrale",2,"Fil de soie de chenille",1,"Verre en cristal",2,"Sable éthéréen tellurique",2,"Demi-matéria de l'artifice III",3,"Agrégat de vent",2,"Agrégat de feu",2,"RecipeNotebookList#1019",0,False,50,100,100,100,0,718,695,850,0,"Orfèvrerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31240,32,"Couture","RecipeLevelTable#180",0,"Redingote d'expert de la forge",1,"Étoffe de soie astrale",4,"Étoffe de feutre chimérique",1,"Fil de soie de chenille",1,"Lingot de durargent",1,"Sable éthéréen tellurique",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31241,32,"Tannerie","RecipeLevelTable#180",0,"Gants d'expert de la forge",1,"Cuir de griffon",3,"Fil de soie de chenille",1,"Pépite d'aurum regis",1,"Sable éthéréen végétal",2,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31242,32,"Couture","RecipeLevelTable#180",0,"Trousses d'expert de la forge",1,"Étoffe de soie astrale",3,"Cuir de griffon",1,"Fil de soie de chenille",2,"Lingot de durargent",1,"Sable éthéréen marin",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31243,32,"Tannerie","RecipeLevelTable#180",0,"Sandales d'expert de la forge",1,"Cuir de griffon",3,"Fil de soie de chenille",1,"Lingot de durargent",1,"Caoutchouc impérial",1,"Sable éthéréen marin",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31244,32,"Armurerie","RecipeLevelTable#180",0,"Visière d'expert de la fonderie",1,"Lingot d'adamant",2,"Cuir de griffon",1,"Rivets en adamantium",2,"Sable éthéréen tellurique",2,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de glace",2,"Agrégat de terre",2,"RecipeNotebookList#1018",0,False,50,100,100,100,0,718,695,850,0,"Armurerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31245,32,"Tannerie","RecipeLevelTable#180",0,"Jupe-tablier d'expert de la fonderie",1,"Cuir de griffon",3,"Étoffe de soie astrale",1,"Fil de soie de chenille",2,"Lingot de durargent",1,"Sable éthéréen tellurique",3,"Demi-matéria de l'artifice III",4,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31246,32,"Tannerie","RecipeLevelTable#180",0,"Gants de travail d'expert de la fonderie",1,"Cuir de griffon",3,"Cuir d'archéornis",1,"Fil de soie de chenille",1,"Lingot de durargent",1,"Sable éthéréen végétal",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31247,32,"Couture","RecipeLevelTable#180",0,"Trousses d'expert de la fonderie",1,"Étoffe de soie astrale",4,"Fil de soie de chenille",2,"Lingot de durargent",1,"Sable éthéréen marin",3,"Demi-matéria de l'artifice III",4,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31248,32,"Tannerie","RecipeLevelTable#180",0,"Bottes de travail d'expert de la fonderie",1,"Cuir de griffon",3,"Pépite d'adamant",1,"Rivets en adamantium",1,"Lingot de durargent",1,"Sable éthéréen marin",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31249,32,"Orfèvrerie","RecipeLevelTable#180",0,"Parure de front d'expert des gemmes",1,"Lingot d'aurum regis",3,"Lingot de durargent",1,"Larimar",2,"Sable éthéréen tellurique",2,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de vent",2,"Agrégat de feu",2,"RecipeNotebookList#1019",0,False,50,100,100,100,0,718,695,850,0,"Orfèvrerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31250,32,"Couture","RecipeLevelTable#180",0,"Peignoir d'expert des gemmes",1,"Étoffe de soie astrale",2,"Cuir de griffon",1,"Lingot d'aurum regis",1,"Fil de soie de chenille",3,"Sable éthéréen tellurique",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31251,32,"Orfèvrerie","RecipeLevelTable#180",0,"Chapelets d'expert des gemmes",1,"Lingot d'aurum regis",3,"Lingot de durargent",1,"Larimar",2,"Sable éthéréen végétal",2,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de vent",2,"Agrégat de feu",2,"RecipeNotebookList#1019",0,False,50,100,100,100,0,718,695,850,0,"Orfèvrerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31252,32,"Couture","RecipeLevelTable#180",0,"Pantalon d'expert des gemmes",1,"Étoffe de soie astrale",3,"Lingot d'aurum regis",1,"Cuir d'archéornis",1,"Fil de soie de chenille",2,"Sable éthéréen marin",3,"Demi-matéria de l'artifice III",4,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Couture experte III",,True,True,True,"","",0,False,False,0,65535,0
31253,32,"Tannerie","RecipeLevelTable#180",0,"Sandales d'expert des gemmes",1,"Cuir de griffon",3,"Larimar",2,"Lingot de durargent",1,"Caoutchouc impérial",1,"Sable éthéréen marin",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
31254,32,"Tannerie","RecipeLevelTable#180",0,"Casquette d'expert de la peausserie",1,"Cuir de griffon",3,"Cuir d'archéornis",1,"Larimar",1,"Lingot de durargent",1,"Sable éthéréen tellurique",2,"Demi-matéria de l'artifice III",3,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1020",0,False,50,100,100,100,0,718,695,850,0,"Tannerie experte III",,True,True,True,"","",0,False,False,0,65535,0
