key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
31161,32,"Weber","RecipeLevelTable#160",0,"Thavnair-Bustier",1,"Thavnair-Seide",3,"Kriecher-Seidengarn",1,"Königsgold-Nugget",1,"Luchssaphir",1,"Morgengrauen-Seelensand",2,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,589,0,695,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31162,32,"Weber","RecipeLevelTable#160",0,"Thavnair-Armreif",1,"Thavnair-Seide",2,"Kriecher-Seidengarn",1,"Königsgold-Nugget",1,"Morgengrauen-Seelensand",1,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,589,0,695,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31163,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Reiterhose der Verteidigung",1,"Chimärenfilz",3,"Adamantit-Nugget",1,"Hartsilber-Barren",1,"Konstitution-Lösungsmittel I",2,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31164,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Bundhaube des Schlagens",1,"Chimärenfilz",2,"Amphiterenleder",1,"Königsgold-Nugget",1,"Kristallglas",1,"Stärke-Lösungsmittel I",1,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31165,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Waffenrock des Schlagens",1,"Chimärenfilz",3,"Amphiterenleder",1,"Königsgold-Nugget",1,"Stärke-Lösungsmittel I",2,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31166,32,"Weber","RecipeLevelTable#180",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31167,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Bundhaube des Zielens",1,"Chimärenfilz",2,"Amphiterenleder",1,"Königsgold-Nugget",1,"Kristallglas",1,"Geschicklichkeit-Lösungsmittel I",1,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31168,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Waffenrock des Zielens",1,"Chimärenfilz",3,"Amphiterenleder",1,"Königsgold-Nugget",1,"Geschicklichkeit-Lösungsmittel I",2,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31169,32,"Weber","RecipeLevelTable#148",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31170,32,"Weber","RecipeLevelTable#180",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31171,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Beinlinge des Zielens",1,"Astralseide",3,"Greifenleder",1,"Kriecher-Seidengarn",2,"Geschicklichkeit-Lösungsmittel II",2,"Meeres-Seelensand",3,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31172,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Bundhaube des Spähens",1,"Chimärenfilz",2,"Amphiterenleder",1,"Königsgold-Nugget",1,"Kristallglas",1,"Geschicklichkeit-Lösungsmittel I",1,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31173,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Waffenrock des Spähens",1,"Chimärenfilz",3,"Amphiterenleder",1,"Königsgold-Nugget",1,"Geschicklichkeit-Lösungsmittel I",2,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31174,32,"Weber","RecipeLevelTable#180",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31175,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Robe der Heilung",1,"Chimärenfilz",3,"Hartsilber-Barren",1,"Kriecher-Seidengarn",1,"Larimar",1,"Willenskraft-Lösungsmittel I",2,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31176,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Weste der Heilung",1,"Astralseide",3,"Königsgold-Barren",1,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Willenskraft-Lösungsmittel II",2,"Mineral-Seelensand",3,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31177,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Handschuhe der Heilung",1,"Astralseide",3,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Willenskraft-Lösungsmittel II",1,"Blumen-Seelensand",2,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31178,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Reiterhose der Heilung",1,"Chimärenfilz",3,"Amphiterenleder",1,"Kriecher-Seidengarn",1,"Willenskraft-Lösungsmittel I",2,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31179,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Miederhose der Heilung",1,"Astralseide",3,"Königsgold-Barren",1,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Willenskraft-Lösungsmittel II",2,"Meeres-Seelensand",3,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31180,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Hut der Magie",1,"Chimärenfilz",2,"Amphiterenleder",1,"Kriecher-Seidengarn",1,"Intelligenz-Lösungsmittel I",1,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31181,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Mantel der Magie",1,"Chimärenfilz",2,"Amphiterenleder",1,"Kriecher-Seidengarn",1,"Hartsilber-Barren",1,"Intelligenz-Lösungsmittel I",2,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31182,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Weste der Magie",1,"Astralseide",3,"Königsgold-Barren",1,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Intelligenz-Lösungsmittel II",2,"Mineral-Seelensand",3,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31183,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Galahandschuhe der Magie",1,"Astralseide",3,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Intelligenz-Lösungsmittel II",1,"Blumen-Seelensand",2,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31184,32,"Weber","RecipeLevelTable#148",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31185,32,"Weber","RecipeLevelTable#180",0,"Astralseiden-Miederhose der Magie",1,"Astralseide",3,"Königsgold-Barren",1,"Chimärenfilz",1,"Kriecher-Seidengarn",1,"Intelligenz-Lösungsmittel II",2,"Meeres-Seelensand",3,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,False,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31186,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Turban des Handwerks",1,"Chimärenfilz",2,"Kriecher-Seidengarn",1,"Königsgold-Nugget",1,"Karneol",1,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31187,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Wams des Handwerks",1,"Chimärenfilz",2,"Amphiterenleder",2,"Kriecher-Seidengarn",1,"Hartsilber-Barren",1,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31188,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Rock",1,"Chimärenfilz",3,"Geheiligter Ramienstoff",1,"Kriecher-Seidengarn",1,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31189,32,"Weber","RecipeLevelTable#150",0,"Chimärenfilz-Hose",1,"Chimärenfilz",3,"Amphiterenleder",1,"Kriecher-Seidengarn",1,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",1,"RecipeNotebookList#1021",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31190,31,"Weber","RecipeLevelTable#130",0,"Farreach-Tuch",1,"Rotes Moko-Gras",3,"Pottasche",9,"",0,"",0,"",0,"",0,"Blitzpolykristall",1,"Windpolykristall",1,"RecipeNotebookList#1005",0,True,50,100,100,100,0,0,0,0,0,"Der Meister-Weber I",,True,True,True,"","",0,False,False,0,65535,0
31191,31,"Weber","RecipeLevelTable#180",0,"Astralseide",3,"Kriecher-Seidengarn",2,"Mond-Seidengarn",5,"Astralöl",1,"",0,"",0,"",0,"Blitzpolykristall",2,"Windpolykristall",2,"RecipeNotebookList#1021",0,True,50,100,100,100,0,718,695,850,0,"Der Meister-Weber III",,True,True,True,"","",0,False,False,0,65535,0
31192,31,"Alchemist","RecipeLevelTable#70",0,"Magitek-Reparaturkit",1,"Dunkelmaterie",1,"Grad 6 Dunkelmaterie",5,"",0,"",0,"",0,"",0,"Wasserkristall",5,"Blitzkristall",5,"RecipeNotebookList#1006",0,False,0,100,100,100,0,347,0,391,0,"Der Meister-Alchemist I",,True,False,True,"","",0,False,False,0,65535,0
31193,32,"Alchemist","RecipeLevelTable#70",0,"Gallenerz-Guillotine",1,"Moosiges Steingroßschwert",1,"Verdünnte Schwefelsäure",9,"",0,"",0,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31194,32,"Alchemist","RecipeLevelTable#90",0,"Erdstoß-Guillotine",1,"Titanfels-Demimateria",3,"Kriegshandwerk-Demimateria III",10,"Felsenherz",1,"Terminus-Kitt",10,"Haifischtran",1,"",0,"Erdkristall",12,,0,"RecipeNotebookList#1070",0,False,50,100,100,100,0,391,374,0,0,"Der Meister-Alchemist: Demimateria",,False,True,True,"","",0,False,False,0,65535,0
31195,32,"Alchemist","RecipeLevelTable#70",0,"Gallenerz-Flinte",1,"Moosige Steinkanone",1,"Verdünnte Schwefelsäure",9,"Wyvern-Obsidian",2,"Schwarzer Feuersand",1,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31196,32,"Alchemist","RecipeLevelTable#70",0,"Gallenerz-Sternenglobus",1,"Moosiger Steinglobus",1,"Verdünnte Schwefelsäure",9,"Magische Rosengoldtinte",1,"",0,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,False,50,100,100,100,0,0,318,0,374,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31197,32,"Alchemist","RecipeLevelTable#150",0,"Königsgold-Index",1,"Königsgold-Zaubertinte",1,"Königsgold-Nugget",2,"Hartsilber-Barren",2,"Chrysolith",1,"Morion",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31198,32,"Alchemist","RecipeLevelTable#150",0,"Königsgold-Kodex",1,"Königsgold-Zaubertinte",1,"Königsgold-Nugget",2,"Hartsilber-Barren",2,"Chrysolith",1,"Drachenleder",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,50,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31199,32,"Alchemist","RecipeLevelTable#160",0,"Mini-Atomos",1,"Atomos-Fett",3,"Gelato-Fleisch",3,"Drachenblut",3,"Wachstumsformel Zeta",2,"Glanznuss",1,"Morgengrauen-Seelensand",1,"Wasserscherbe",99,,0,"RecipeNotebookList#1022",0,False,50,50,100,100,0,620,0,0,0,"Der Meister-Alchemist III",,False,False,True,"","",0,False,False,0,65535,0
31200,31,"Alchemist","RecipeLevelTable#160",0,"Astralöl",4,"Siebter Himmel-Blume",2,"Lichtkies",2,"Bärenfett",1,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,620,0,718,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31201,31,"Alchemist","RecipeLevelTable#180",0,"Stärke-Lösungsmittel II",3,"Muskatellersalbei",1,"Mörchel",1,"Wolken-Quellwasser",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31202,31,"Alchemist","RecipeLevelTable#180",0,"Geschicklichkeit-Lösungsmittel II",3,"Muskatellersalbei",1,"Geira-Katzenminze",1,"Wolken-Quellwasser",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31203,31,"Alchemist","RecipeLevelTable#180",0,"Konstitution-Lösungsmittel II",3,"Muskatellersalbei",1,"Greifenklaue",1,"Wolken-Quellwasser",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31204,31,"Alchemist","RecipeLevelTable#180",0,"Intelligenz-Lösungsmittel II",3,"Muskatellersalbei",1,"Kohlkraut",1,"Wolken-Quellwasser",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31205,31,"Alchemist","RecipeLevelTable#180",0,"Willenskraft-Lösungsmittel II",3,"Muskatellersalbei",1,"Dämmerkoralle",1,"Wolken-Quellwasser",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",2,"RecipeNotebookList#1022",0,False,0,100,100,100,0,718,695,850,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31206,32,"Alchemist","RecipeLevelTable#145",0,"Drachentrank der Stärke",3,"Abalathisches Steinsalz",1,"Drachenblut",2,"Furienminze",2,"Weinraute",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31207,32,"Alchemist","RecipeLevelTable#145",0,"Drachentrank der Geschicklichkeit",3,"Abalathisches Steinsalz",1,"Drachenblut",2,"Furienminze",2,"Purpursonnenhut",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31208,32,"Alchemist","RecipeLevelTable#148",0,"Drachentrank der Konstitution",3,"Abalathisches Steinsalz",1,"Drachenblut",2,"Furienminze",2,"Wurmkraut",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31209,32,"Alchemist","RecipeLevelTable#148",0,"Drachentrank der Intelligenz",3,"Abalathisches Steinsalz",1,"Drachenblut",2,"Furienminze",2,"Koriander",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31210,32,"Alchemist","RecipeLevelTable#148",0,"Drachentrank der Willenskraft",3,"Abalathisches Steinsalz",1,"Drachenblut",2,"Furienminze",2,"Löwenzahn-Blüte",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1022",0,False,0,100,100,100,0,0,0,0,0,"Der Meister-Alchemist III",,True,True,True,"","",0,False,False,0,65535,0
31211,31,"Alchemist","RecipeLevelTable#115",0,"Scharlachrote Zaubertinte",3,"Scharlachroter Kristall",3,"Glotzaugen-Tränen",2,"",0,"",0,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31212,31,"Alchemist","RecipeLevelTable#160",0,"Scharlachrote Starkzauber-Tinte",3,"Scharlachroter Polykristall",3,"Astralöl",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31213,31,"Alchemist","RecipeLevelTable#115",0,"Moosgrüne Zaubertinte",3,"Moosgrüner Kristall",3,"Glotzaugen-Tränen",2,"",0,"",0,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31214,31,"Alchemist","RecipeLevelTable#160",0,"Moosgrüne Starkzauber-Tinte",3,"Moosgrüner Polykristall",3,"Astralöl",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31215,31,"Alchemist","RecipeLevelTable#115",0,"Azurblaue Zaubertinte",3,"Azurblauer Kristall",3,"Glotzaugen-Tränen",2,"",0,"",0,"",0,"",0,"Wasserpolykristall",1,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,0,0,0,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31216,31,"Alchemist","RecipeLevelTable#160",0,"Azurblaue Starkzauber-Tinte",3,"Azurblauer Polykristall",3,"Astralöl",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",3,"",0,"",0,"",0,"Wasserpolykristall",2,"Blitzpolykristall",1,"RecipeNotebookList#1006",0,True,50,100,100,100,0,620,0,718,0,"Der Meister-Alchemist I",,True,True,True,"","",0,False,False,0,65535,0
31217,31,"Gourmet","RecipeLevelTable#70",0,"Magitek-Reparaturkit",1,"Dunkelmaterie",1,"Grad 6 Dunkelmaterie",5,"",0,"",0,"",0,"",0,"Feuerkristall",5,"Wasserkristall",5,"RecipeNotebookList#1007",0,True,0,100,100,100,0,347,0,391,0,"Der Meister-Gourmet I",,True,False,True,"","",0,False,False,0,65535,0
31218,32,"Gourmet","RecipeLevelTable#139",0,"Fernöstliches Frühstück",1,"Blauglocken-Lachs",3,"Abalathisches Steinsalz",2,"Klebereis",3,"Malm-Alge",3,"Fernöstliche Miso-Paste",1,"Thanalan-Teeblatt",3,"Feuerkristall",5,"Wasserkristall",4,"RecipeNotebookList#1023",0,False,0,100,50,100,0,0,0,0,0,"Der Meister-Gourmet III",,False,False,True,"","",0,False,False,0,65535,0
31219,32,"Gourmet","RecipeLevelTable#160",0,"Geburtstagskuchen",1,"Flockenbeere",5,"Hochlandmehl",4,"Schlagsahne",2,"Okeanis-Ei",2,"Birkensirup",2,"Bienenwachskerze",4,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,50,100,0,620,0,0,0,"Der Meister-Gourmet III",,False,False,True,"","",0,False,False,0,65535,0
31220,32,"Gourmet","RecipeLevelTable#142",0,"Fernöstliches Abendessen",1,"Loagthan-Fleisch",3,"Schnittlauch",2,"Porcini-Pilz",2,"Gastornis-Ei",2,"Ahornzucker",1,"Fernöstliche Sojasoße",1,"Feuerkristall",5,"Wasserkristall",4,"RecipeNotebookList#1023",0,False,50,100,50,100,0,0,0,0,0,"Der Meister-Gourmet III",,False,False,True,"","",0,False,False,0,65535,0
31221,32,"Gourmet","RecipeLevelTable#160",0,"Heiße Schokolade",3,"Himmlisches Kukuru-Pulver",1,"Yak-Milch",1,"Birkensirup",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"",0,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31222,32,"Gourmet","RecipeLevelTable#160",0,"Crème brulée",3,"Vanille",2,"Okeanis-Ei",1,"Yak-Milch",1,"Birkensirup",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31223,32,"Gourmet","RecipeLevelTable#160",0,"Mandelcroissant",3,"Honigmandeln",2,"Hochlandmehl",1,"Fermentierte Butter",1,"Birkensirup",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"",0,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31224,32,"Gourmet","RecipeLevelTable#160",0,"Seeigel-Pastete",3,"Thermal-Seeigel",2,"Seeigel",1,"Mörchel",1,"Sauerrahm",1,"Okeanis-Ei",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31225,32,"Gourmet","RecipeLevelTable#160",0,"Ishgarder Fischtopf",3,"Dravanische Paprikaschote",2,"Blauklauen-Garnele",1,"Coerthische Krabbe",1,"Steinmuschel",1,"Dzemael-Tomate",2,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,0,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31226,32,"Gourmet","RecipeLevelTable#160",0,"Flockenbeerentorte",3,"Flockenbeere",2,"Blätterteig",1,"Birkensirup",1,"Gelatine",1,"Fermentierte Butter",1,"Abend<SoftHyphen/>dämmerungs-Seelensand",1,"Feuerpolykristall",2,"Wasserpolykristall",1,"RecipeNotebookList#1023",0,False,50,100,100,100,0,620,0,718,0,"Der Meister-Gourmet III",,True,True,True,"","",0,False,False,0,65535,0
31227,32,"Plattner","RecipeLevelTable#160",0,"Rittermantel der Verteidigung",1,"Adamantit-Nugget",3,"Archaeoleder",1,"Königsgold-Nugget",2,"Konstitution-Lösungsmittel I",2,"Morgengrauen-Seelensand",2,"",0,"Eispolykristall",2,"Erdpolykristall",1,"RecipeNotebookList#1018",0,True,50,100,100,100,0,0,589,0,695,"Der Meister-Plattner III",,True,True,True,"","",0,False,False,0,65535,0
31228,32,"Plattner","RecipeLevelTable#160",0,"Rittermantel des Verstümmelns",1,"Adamantit-Nugget",3,"Archaeoleder",1,"Königsgold-Nugget",2,"Stärke-Lösungsmittel I",2,"Morgengrauen-Seelensand",2,"",0,"Eispolykristall",2,"Erdpolykristall",1,"RecipeNotebookList#1018",0,True,50,100,100,100,0,0,589,0,695,"Der Meister-Plattner III",,True,True,True,"","",0,False,False,0,65535,0
